"1","2","3","4","5","6","7","8","9","10","11","13","14","16"
0.0803259604190672,0.137369033760218,0.23050058207213,0.0454016298021051,0.0104772991850988,0.0221187427240933,0.00698486612339966,0.0314318975552802,0.142025611175825,0.230500582072139,0.00698486612342197,0.0372526193248053,0.0174621653085141,0.00116414435390289
