"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","18"
0.0641741071428886,0.249441964285804,0.13950892857135,0.0379464285714718,0.0111607142857286,0.0373883928571335,0.0128348214285158,0.0284598214287114,0.0803571428571331,0.123325892857175,0.0200892857139614,0.00167410714250893,0.0697544642860544,0.0597098214287268,0.0373883928570475,0.0212053571429024,0.00558035714288652
