"Burst_Month","Nature_F","3","5","6","7","8","9","10","11","12","13","14","15","17"
"10","0",2.04325715095846e-07,9.20324572357253e-07,3.90393073200359e-05,3.77169524061641e-05,7.76909996187397e-05,7.68590634929742e-05,0.000151843701062185,0.000380115513235014,0.00298975881379837,0.0265061171701824,0.275785749845903,0.626889360198616,0.0670646237840781
"12","0",4.41596931887817e-05,0.000198856125180628,0.0083633967002908,0.00794888151970803,0.0159800910498916,0.0153083728457854,0.0288690051024585,0.0651661590085651,0.306991397588076,0.422003171826475,0.118744309944768,0.0100497110364204,0.000332487559192907
"1","0",0.0014777051089599,0.00660211340381038,0.217273718131916,0.135309454025113,0.169180783587732,0.0975563249382748,0.108350035573498,0.111357886597832,0.117547594025432,0.0309392599071814,0.00409215585413125,0.000303043841253015,9.92500486607373e-06
"2","0",0.0166460983915909,0.0685869369977715,0.683692954498878,0.0968952170366076,0.0621884493002716,0.0226339651659722,0.018913533614661,0.014909171610253,0.0123407636365493,0.00280624463215706,0.00035929651663047,2.65009137194738e-05,8.6768493778866e-07
"3","0",0.0334891841535499,0.126681722935698,0.71180908653637,0.0576375023470592,0.0338674904274415,0.0117777341621164,0.00962934051735165,0.00745826220242873,0.00608724444577968,0.00137349151555877,0.000175569771600714,1.29470815340982e-05,4.23903511292956e-07
"4","0",0.102010168119077,0.282707078993358,0.5724208232115,0.0202898806862766,0.0111442988735994,0.00375044080084597,0.00302021413962994,0.00231133330277367,0.00186867348542696,0.000419450442769476,5.35595125735755e-05,3.94913383083839e-06,1.29298339257566e-07
"5","0",0.0279237947474469,0.108602990864815,0.713025627532174,0.0667658841481105,0.0399660192175127,0.0140287117809698,0.0115201886895306,0.00895418194992537,0.00732858318373275,0.00165612411509342,0.000211765569579248,1.56168835577786e-05,5.11317551743495e-07
"10","1",1.05952242476136e-09,4.77230980437374e-09,2.02444964692556e-07,1.95602604377643e-07,4.02956916516746e-07,3.98703250280235e-07,7.87862272375339e-07,1.97332701241774e-06,1.55732248742702e-05,0.00014224358214727,0.0021198770975382,0.064999843941939,0.932718495424648
"12","1",2.28998250169028e-07,1.0314545476458e-06,4.37531257844183e-05,4.2270710758714e-05,8.70698134244414e-05,8.61358389784327e-05,0.000170166312350891,0.000425955770352947,0.00334894788524159,0.0295851945861554,0.29698663209453,0.608948089989825,0.0602745234198008
"1","1",7.67385719601435e-06,3.45631923264649e-05,0.00146399966544435,0.00141045292125302,0.00289312335939246,0.00284610836343467,0.00557644671445707,0.0136956149323514,0.0960523418296264,0.415605292250691,0.403477860269435,0.0550261524007076,0.0019103702436839
"2","1",8.77710975415504e-05,0.000395148399963642,0.0164796074122714,0.0154145418052019,0.030279150755309,0.0281504467027698,0.0509337988947022,0.105607342280923,0.370807863696094,0.312426557333123,0.0641673861501593,0.0050830828552898,0.000167302616650655
"3","1",0.0001796415782848,0.000808343688938623,0.0331266929908778,0.0299850496014451,0.0562562041622738,0.0493797337118379,0.0829035477170342,0.149518056080255,0.366020539047133,0.196660073707177,0.0325901604558257,0.00249021537183725,8.17418870791009e-05
"4","1",0.000588712600684327,0.00264311447100783,0.100546218385047,0.0795912140619629,0.126296965108961,0.0916177428800418,0.124392950418636,0.162347459432899,0.227685452374108,0.0732964287527681,0.0102078428829083,0.000760964448291546,2.49341826855654e-05
"5","1",0.000148934899038676,0.00067028426711477,0.0276291817521537,0.0252817300436575,0.0481461249377537,0.0430470038846805,0.0739797344156032,0.139116718118701,0.375111093932659,0.224761534293902,0.0390069776806534,0.00300208537281366,9.85964012690799e-05
"10","2",5.77275640546029e-10,2.60016979549737e-09,1.10301165194427e-07,1.0657315739877e-07,2.1954923721572e-07,2.17231725840251e-07,4.2926355244096e-07,1.07516054234523e-06,8.48508661752591e-06,7.75071205805734e-05,0.00115629060178091,0.0365716167777185,0.962183939156477
"12","2",1.24768595902936e-07,5.61983374911924e-07,2.38391798923834e-05,2.30323780775654e-05,4.74452143010102e-05,4.69399829404278e-05,9.27434606486066e-05,0.000232215968970093,0.0018288704526521,0.0164025353392255,0.193466618784294,0.682511474219852,0.105323598267175
"1","2",4.18107837598311e-06,1.88320150542605e-05,0.00079821566590709,0.000770027869511463,0.00158258451977085,0.00156094956281418,0.00307020605069747,0.00760734380420075,0.0561775730210756,0.318108731312176,0.510545738936549,0.0962549400496218,0.00350067611424565
"2","2",4.78235661558084e-05,0.000215350619954501,0.0090506844647381,0.00859047847801254,0.0172357338166431,0.016468539928103,0.0309437647502712,0.0693108756077656,0.316796298548255,0.410915680163005,0.110830378853519,0.00928736958194287,0.000307021621635095
"3","2",9.78848437912437e-05,0.000440656298677856,0.0183418397858635,0.0170935957187624,0.0334018141782498,0.0308466472108588,0.0553116707144643,0.112672977996421,0.375340881323954,0.293757623890911,0.0579839997047068,0.00456039083267357,0.000150017500666122
"4","2",0.000320843169008628,0.00144259608044702,0.0575827460398251,0.0496594260103607,0.0873966565189437,0.0710922468761576,0.108999650076041,0.169288621087705,0.309689275963601,0.12453382764363,0.0185526311982507,0.00139571649141335,4.57628446164371e-05
"5","2",8.11519565785667e-05,0.000365362114333919,0.0152567919417434,0.0143051676727509,0.0281972789742358,0.0263312552411161,0.0479294921400415,0.100573733558557,0.366442869571462,0.325859334942794,0.0689813233639832,0.00549529117730418,0.000180947345100435
