"Flowering_Week","0","1","3","4","5","6","7","8","9","10","12"
"1",0,0,0,1,3,3,0,0,0,0,0
"3",0,0,0,0,1,0,2,1,1,1,0
"4",0,1,0,0,5,10,7,1,1,0,0
"5",0,1,4,3,6,31,44,33,15,4,0
"6",0,0,1,0,2,8,14,16,7,6,0
"7",0,0,0,1,1,0,6,12,8,5,0
"8",0,0,0,1,4,2,0,4,3,8,0
"9",0,0,0,0,0,2,1,1,0,2,0
