"Burst_Month","10","11","12","1","2","3"
"8-9-10",0.00684304225968478,0.403737710659496,0.0615848206328445,0.223353317099752,0.189252048882383,0.11522906046584
"11",0.00208074063339662,0.172017332390521,0.0389339448466376,0.195691926255235,0.29039684746604,0.30087920840817
"12-1-2",0.000195452480504964,0.01918524739364,0.0053710847134115,0.0361137054212483,0.118017357450311,0.821117152540884
