"Burst_Month","106","108","109","110","111"
"1",0.0359675825004268,0.232722194704817,0.0891729132596199,0.492889945262608,0.149247364272529
"2",0.0201834244373481,0.148459316692052,0.0666523461036167,0.523579528728752,0.241125384038231
