"Burst_Month","10","11","12","1","2","3"
"8-9-10",0.00461094542473378,0.304318097318061,0.0461069960907468,0.173755084746831,0.279304217188972,0.191904659230655
"11",0.002116561433355,0.1677922309466,0.0314026262516318,0.138115100618138,0.319055851981028,0.341517628769247
"12-1-2",0.000298869505636665,0.0277424346086431,0.00626627817900162,0.0332257690076605,0.146157029590093,0.786309619108965
