"Flowering_Week","Nb_Inflorescences","1","3","4","5","6","7","8","9","10"
"1","1",0.053146748696324,0.113595426265519,0.109380538997021,0.26716507022363,0.279734692455533,0.117484009746744,0.0416175254776985,0.0117754616554614,0.00610052648206916
"3","1",0.00275933404771683,0.00700883611893734,0.00868864942162128,0.0369354404625978,0.131101653422557,0.251486053137358,0.292359120828868,0.158934784096288,0.110726128464057
"4","1",0.0188061787860362,0.0451543372722414,0.0512821001494496,0.173620572698653,0.324735216308594,0.230106099194443,0.105689886013777,0.0329478361598224,0.0176577734169829
"5","1",0.00577784520229516,0.0145199371612218,0.0176952401575617,0.0716632445132478,0.215344962295544,0.295743066376337,0.229741529220956,0.0935482012511255,0.0559659738217121
"6","1",0.00306324704247062,0.00777240142696313,0.00961854331884827,0.0406835749951807,0.14177889276804,0.261002810820959,0.286553156195152,0.148706452425801,0.100820921006586
"7","1",0.00142807598496975,0.00364457948831684,0.00455265297938904,0.0197916619704796,0.0765182790331617,0.181195637696839,0.296172321816123,0.222559855887037,0.194136935143684
"8","1",0.000992072110940593,0.00253578918242292,0.00317555829273613,0.0139086843744584,0.055409281793543,0.142537596558739,0.274347546249006,0.249521353102294,0.25757211833586
"9","1",0.00265615285004839,0.00674922293268906,0.00837174221456511,0.0356492718071814,0.127339244216486,0.247831191052313,0.294150337237466,0.162707583054159,0.114545254635093
"1","2",0.0542988346834292,0.115615991910223,0.11076071521743,0.268229855661173,0.277394009924239,0.11546259568614,0.0407555788813641,0.0115177794770766,0.00596463855892615
"3","2",0.00282240524285656,0.00716743503386864,0.00888206412880559,0.0377182093405494,0.133366597738466,0.253609525976455,0.291212886260426,0.156706702716434,0.108514173562139
"4","2",0.0192289665989553,0.0461018762224065,0.0522427925986574,0.175967265635195,0.325416848048843,0.227712080013289,0.103802390142118,0.0322588575354006,0.0172689232051352
"5","2",0.00590950285057914,0.0148438912834841,0.0180766916505054,0.0730584947232726,0.218104008645222,0.296072338367861,0.227279927017691,0.0918745811804909,0.0547805642808934
"6","2",0.0031332430719348,0.00794802881951515,0.00983196754909456,0.0415384128210154,0.144155296180213,0.262953221843613,0.285132334739611,0.146522635271693,0.0987848597033109
"7","2",0.00146076265808204,0.0037275654179337,0.00465544073894249,0.0202272233120754,0.0780300178589604,0.183691047511228,0.297009098105197,0.220582978501783,0.190615865895798
"8","2",0.00101478940337173,0.00259364605477668,0.00324758706284428,0.0142185968225567,0.0565540623241661,0.144825671610097,0.276117535353736,0.248166007738758,0.253262103629693
"9","2",0.00271687201688579,0.0069020209177893,0.00855830680891181,0.0364069884974262,0.129561957974545,0.250009721875996,0.293109652953924,0.160467841428573,0.112266637525949
"1","3",0.185966121067515,0.262902089582788,0.159360609305058,0.22058380919486,0.121005203937285,0.0348778992324971,0.0108521304030615,0.00294631725317074,0.00150582002376498
"3","3",0.0111362274465162,0.0274629585496179,0.0324923204387392,0.121589920993856,0.289999231911123,0.277612131024967,0.156534006426878,0.0534886708650765,0.0296845323432269
"4","3",0.0723637080953988,0.145230438168664,0.1288686232212,0.276639801069491,0.242905323542506,0.0904581316240041,0.0306067922065861,0.00853012631223071,0.00439705575991822
"5","3",0.0231061281139645,0.0546603994807604,0.0607138180409993,0.19541765296266,0.328224642466512,0.207356159569838,0.0891161688622133,0.0270481923628115,0.014356838140242
"6","3",0.0123513440435007,0.0303302081324928,0.0356488175986859,0.131178353115359,0.299361802620706,0.269996532509896,0.145609477233187,0.0487129862635234,0.0268104784826497
"7","3",0.00578693701931533,0.0145423180476958,0.0177216118475908,0.0717598974983486,0.215537497271415,0.29576827459454,0.22957027684971,0.0934307096162456,0.0558824772551385
"8","3",0.00402550019038854,0.0101791464280035,0.0125282988368584,0.0521661671421294,0.171962080497159,0.281485059421118,0.265884646911388,0.123223627737382,0.0785454728355719
"9","3",0.0107231730009632,0.026482654174414,0.0314031112491685,0.118197798397913,0.286339344337509,0.280113183166477,0.160606702597476,0.0553288022235553,0.0308052308525242
"1","5",0.273915474015326,0.299633543326601,0.145846230581754,0.169432834599348,0.0801696250965458,0.0216782532161144,0.00662323038797963,0.00178839242704187,0.000912416349289846
"3","5",0.0182573325119057,0.0439200447157849,0.0500237925538941,0.170502550129865,0.323715576868658,0.233264331095698,0.108241054464407,0.0338863877988856,0.0181889298609017
"4","5",0.114118661283578,0.200599781555053,0.152072138604463,0.265118214234344,0.182422370997135,0.058845519475238,0.0189549229689093,0.00520105436620699,0.00266733651507256
"5","5",0.0375904686636142,0.0846377480936955,0.0875307591146573,0.243127048602556,0.311045892204374,0.152738846379173,0.0578394431521704,0.0167462580372468,0.00874353575251219
"6","5",0.020233561509026,0.048342009746867,0.0544958351834717,0.181356865412378,0.326703788046596,0.222161106881303,0.0995681262635369,0.030729649773692,0.0164090571831301
"7","5",0.0095203492687441,0.0236115690729157,0.0281835623005762,0.107915833818329,0.27408594325662,0.286930638468044,0.173674617022276,0.0614741982813493,0.0346032885111454
"8","5",0.00663010884183645,0.0166116392249239,0.0201480693132448,0.0805315105740035,0.232155269264221,0.29667506740083,0.214498900458622,0.0836642070783139,0.0490852278440039
"9","5",0.0175848457332423,0.0424011494709109,0.0484646315178218,0.166568704543054,0.322243106630716,0.237209994175701,0.111533258120079,0.035110235601158,0.0188840742073182
