"Position_Ancestor_A","Nature_Ancestor_F","1","2","3","4","5"
"0","0",0.0840009915290177,0.728451022325045,0.11005013349002,0.0648898875891879,0.0126079650667292
"1","0",0.10171216857224,0.740776816869536,0.0938069101570913,0.0534683664851876,0.0102357379159446
"0","1",0.0851211885544011,0.729525871330839,0.108883346650374,0.0640405138496583,0.0124290796147281
"1","1",0.103041984291843,0.741357825593384,0.0927537946339411,0.0527562291222673,0.0100901663585642
"0","2",0.0897089049143527,0.73346698691254,0.104319100218957,0.0607625326638123,0.0117424752903381
"1","2",0.108481038458623,0.74332760089331,0.0886487895200694,0.0500110504180981,0.00953152070989938
