"is_loaded","position_mother_L","nature_mother_V","9","10","11","12","1","2","3","4"
"0","0","0",0.00660824426646714,0.150034026645548,0.0712493541043216,0.54152751260504,0.0254415242908342,0.168500074511599,0.0090642930001239,0.0275749705760663
"1","0","0",0.00590802290997726,0.136413819390763,0.0663473143707385,0.540149722239258,0.0270523828551777,0.183296579762936,0.0100684607412858,0.0307636977298642
"0","1","0",0.00971322053109705,0.205273205183244,0.0882455743377076,0.527852751144909,0.0199548040698799,0.123814911560286,0.00627651991944389,0.0188690132534319
"1","1","0",0.00868686741644989,0.187888494583997,0.0833834950035833,0.534707848683156,0.0215120317460616,0.135759831613457,0.00698861754299773,0.0210728134102975
"0","0","1",0.105368875040087,0.66145022373697,0.0725590106325171,0.143977493508415,0.00227725732090556,0.0122236417625672,0.000544451426638282,0.0015990465718998
"1","0","1",0.0952067533891729,0.650856461424665,0.0775318387444746,0.15781164863121,0.00253954940295398,0.0136551255647167,0.000609137274966032,0.00178948556784053
"0","1","1",0.147966018358126,0.681059523853169,0.0561019287035902,0.103523370096011,0.00155998425341786,0.00833443261782485,0.000369696720817103,0.00108504539704291
"1","1","1",0.13431246003067,0.678140054617796,0.0607080218174041,0.114153427120262,0.00174170884123337,0.00931630442292208,0.00041367944637638,0.00121434370333529
