0,CodeUC,Days,TTS,Length,Pheno_stage,Date,Surface_Fol
46,1-V,1.91666666667,21.15,0.83685861607,0,2003-07-03 22:00:00,0.203012374355
47,1-V,1.95833333333,21.6,0.853120843471,0,2003-07-03 23:00:00,0.211609450052
48,1-V,2.0,22.05,0.869685127725,0,2003-07-04 00:00:00,0.220567034716
49,1-V,2.04166666667,22.5,0.886556532681,0,2003-07-04 01:00:00,0.229900017036
50,1-V,2.08333333333,22.95,0.903740185669,0,2003-07-04 02:00:00,0.239623885936
51,1-V,2.125,23.4,0.921241277432,0,2003-07-04 03:00:00,0.249754753833
52,1-V,2.16666666667,23.85,0.939065061998,0,2003-07-04 04:00:00,0.26030938075
53,1-V,2.20833333333,24.3,0.957216856525,0,2003-07-04 05:00:00,0.271305199282
54,1-V,2.25,24.75,0.975702041081,0,2003-07-04 06:00:00,0.282760340475
55,1-V,2.29166666667,25.2,0.994526058386,0,2003-07-04 07:00:00,0.294693660612
56,1-V,2.33333333333,25.65,1.0136944135,0,2003-07-04 08:00:00,0.307124768964
57,1-V,2.375,26.1,1.03321267345,0,2003-07-04 09:00:00,0.320074056513
58,1-V,2.41666666667,26.55,1.0530864668,0,2003-07-04 10:00:00,0.333562725697
59,1-V,2.45833333333,27.0,1.07332148321,0,2003-07-04 11:00:00,0.347612821183
60,1-V,2.5,27.45,1.09392347283,0,2003-07-04 12:00:00,0.362247261718
61,1-V,2.54166666667,27.9,1.11489824573,0,2003-07-04 13:00:00,0.377489873088
62,1-V,2.58333333333,28.35,1.13625167126,0,2003-07-04 14:00:00,0.393365422199
63,1-V,2.625,28.8,1.15798967724,0,2003-07-04 15:00:00,0.409899652336
64,1-V,2.66666666667,29.25,1.18011824923,0,2003-07-04 16:00:00,0.427119319613
65,1-V,2.70833333333,29.7,1.2026434296,0,2003-07-04 17:00:00,0.445052230663
66,1-V,2.75,30.15,1.2255713166,0,2003-07-04 18:00:00,0.463727281586
67,1-V,2.79166666667,30.6,1.24890806331,0,2003-07-04 19:00:00,0.4831744982
68,1-V,2.83333333333,31.05,1.27265987658,0,2003-07-04 20:00:00,0.503425077629
69,1-V,2.875,31.5,1.29683301578,0,2003-07-04 21:00:00,0.524511431248
70,1-V,2.91666666667,31.95,1.32143379154,0,2003-07-04 22:00:00,0.546467229046
71,1-V,2.95833333333,32.4,1.34646856443,0,2003-07-04 23:00:00,0.569327445411
72,1-V,3.0,32.85,1.37194374345,0,2003-07-05 00:00:00,0.593128406396
73,1-V,3.04166666667,33.3,1.39786578451,0,2003-07-05 01:00:00,0.617907838492
74,1-V,3.08333333333,33.75,1.42424118882,0,2003-07-05 02:00:00,0.643704918937
75,1-V,3.125,34.2,1.4510765011,0,2003-07-05 03:00:00,0.67056032761
76,1-V,3.16666666667,34.65,1.47837830778,0,2003-07-05 04:00:00,0.698516300528
77,1-V,3.20833333333,35.1,1.50615323506,0,2003-07-05 05:00:00,0.727616684996
78,1-V,3.25,35.55,1.53440794684,0,2003-07-05 06:00:00,0.757906996432
79,1-V,3.29166666667,36.0,1.56314914261,0,2003-07-05 07:00:00,0.789434476909
80,1-V,3.33333333333,36.45,1.59238355514,0,2003-07-05 08:00:00,0.822248155443
81,1-V,3.375,36.9,1.62211794816,0,2003-07-05 09:00:00,0.856398910059
82,1-V,3.41666666667,37.35,1.65235911383,0,2003-07-05 10:00:00,0.891939531668
83,1-V,3.45833333333,37.8,1.68311387014,0,2003-07-05 11:00:00,0.928924789788
84,1-V,3.5,38.25,1.71438905818,0,2003-07-05 12:00:00,0.967411500135
85,1-V,3.54166666667,38.7,1.74619153933,0,2003-07-05 13:00:00,1.00745859411
86,1-V,3.58333333333,39.15,1.77852819223,0,2003-07-05 14:00:00,1.04912719023
87,1-V,3.625,39.6,1.81140590969,0,2003-07-05 15:00:00,1.09248066747
88,1-V,3.66666666667,40.05,1.84483159551,0,2003-07-05 16:00:00,1.13758474065
89,1-V,3.70833333333,40.5,1.87881216105,0,2003-07-05 17:00:00,1.18450753776
90,1-V,3.75,40.95,1.91335452177,0,2003-07-05 18:00:00,1.23331967932
91,1-V,3.79166666667,41.4,1.94846559361,0,2003-07-05 19:00:00,1.28409435981
92,1-V,3.83333333333,41.85,1.98415228919,0,2003-07-05 20:00:00,1.3369074311
93,1-V,3.875,42.3,2.02042151395,0,2003-07-05 21:00:00,1.39183748798
94,1-V,3.91666666667,42.75,2.05728016204,0,2003-07-05 22:00:00,1.44896595577
95,1-V,3.95833333333,43.2,2.09473511222,0,2003-07-05 23:00:00,1.50837717998
96,1-V,4.0,43.65,2.13279322346,0,2003-07-06 00:00:00,1.5701585181
97,1-V,4.04166666667,44.1,2.17146133049,0,2003-07-06 01:00:00,1.63440043341
98,1-V,4.08333333333,44.55,2.21074623919,0,2003-07-06 02:00:00,1.70119659095
99,1-V,4.125,45.0,2.25065472184,0,2003-07-06 03:00:00,1.77064395549
100,1-V,4.16666666667,45.45,2.29119351217,0,2003-07-06 04:00:00,1.84284289159
101,1-V,4.20833333333,45.9,2.33236930037,0,2003-07-06 05:00:00,1.91789726571
102,1-V,4.25,46.35,2.37418872782,0,2003-07-06 06:00:00,1.99591455034
103,1-V,4.29166666667,46.8,2.4166583818,0,2003-07-06 07:00:00,2.07700593003
104,1-V,4.33333333333,47.25,2.45978479,0,2003-07-06 08:00:00,2.16128640952
105,1-V,4.375,47.7,2.50357441483,0,2003-07-06 09:00:00,2.24887492366
106,1-V,4.41666666667,48.15,2.5480336477,0,2003-07-06 10:00:00,2.33989444922
107,1-V,4.45833333333,48.6,2.59316880308,0,2003-07-06 11:00:00,2.43447211855
108,1-V,4.5,49.05,2.63898611244,0,2003-07-06 12:00:00,2.53273933495
109,1-V,4.54166666667,49.5,2.68549171803,0,2003-07-06 13:00:00,2.63483188969
110,1-V,4.58333333333,49.95,2.73269166658,0,2003-07-06 14:00:00,2.74089008067
111,1-V,4.625,50.4,2.7805919028,0,2003-07-06 15:00:00,2.85105883256
112,1-V,4.66666666667,50.85,2.82919826278,0,2003-07-06 16:00:00,2.96548781836
113,1-V,4.70833333333,51.3,2.87851646727,0,2003-07-06 17:00:00,3.08433158227
114,1-V,4.75,51.75,2.92855211481,0,2003-07-06 18:00:00,3.20774966371
115,1-V,4.79166666667,52.2,2.97931067477,0,2003-07-06 19:00:00,3.33590672244
116,1-V,4.83333333333,52.65,3.03079748025,0,2003-07-06 20:00:00,3.46897266459
117,1-V,4.875,53.1,3.08301772085,0,2003-07-06 21:00:00,3.60712276945
118,1-V,4.91666666667,53.55,3.13597643541,0,2003-07-06 22:00:00,3.75053781688
119,1-V,4.95833333333,54.0,3.18967850453,0,2003-07-06 23:00:00,3.89940421513
120,1-V,5.0,54.45,3.24412864313,0,2003-07-07 00:00:00,4.05391412898
121,1-V,5.04166666667,54.9,3.29933139281,0,2003-07-07 01:00:00,4.21426560782
122,1-V,5.08333333333,55.35,3.35529111419,0,2003-07-07 02:00:00,4.38066271367
123,1-V,5.125,55.8,3.41201197915,0,2003-07-07 03:00:00,4.55331564872
124,1-V,5.16666666667,56.25,3.469497963,0,2003-07-07 04:00:00,4.7324408823
125,1-V,5.20833333333,56.7,3.52775283664,0,2003-07-07 05:00:00,4.91826127692
126,1-V,5.25,57.15,3.58678015859,0,2003-07-07 06:00:00,5.11100621311
127,1-V,5.29166666667,57.6,3.64658326704,0,2003-07-07 07:00:00,5.31091171292
128,1-V,5.33333333333,58.05,3.70716527188,0,2003-07-07 08:00:00,5.51822056149
129,1-V,5.375,58.5,3.76852904663,0,2003-07-07 09:00:00,5.73318242667
130,1-V,5.41666666667,58.95,3.83067722043,0,2003-07-07 10:00:00,5.95605397616
131,1-V,5.45833333333,59.4,3.89361217003,0,2003-07-07 11:00:00,6.18709899188
132,1-V,5.5,59.85,3.95733601176,0,2003-07-07 12:00:00,6.42658848116
133,1-V,5.54166666667,60.3,4.02185059352,0,2003-07-07 13:00:00,6.67480078447
134,1-V,5.58333333333,60.75,4.08715748687,1,2003-07-07 14:00:00,6.93202167906
135,1-V,5.625,61.2,4.15325797908,1,2003-07-07 15:00:00,7.19854447839
136,1-V,5.66666666667,61.65,4.22015306527,1,2003-07-07 16:00:00,7.4746701266
137,1-V,5.70833333333,62.1,4.28784344072,1,2003-07-07 17:00:00,7.76070728777
138,1-V,5.75,62.55,4.35632949311,1,2003-07-07 18:00:00,8.05697242943
139,1-V,5.79166666667,63.0,4.42561129497,1,2003-07-07 19:00:00,8.36378989974
140,1-V,5.83333333333,63.45,4.49568859625,1,2003-07-07 20:00:00,8.68149199802
141,1-V,5.875,63.9,4.56656081695,1,2003-07-07 21:00:00,9.01041903787
142,1-V,5.91666666667,64.35,4.63822703998,1,2003-07-07 22:00:00,9.35091940253
143,1-V,5.95833333333,64.8,4.71068600413,1,2003-07-07 23:00:00,9.70334959178
144,1-V,6.0,65.25,4.78393609724,1,2003-07-08 00:00:00,10.0680742599
145,1-V,6.04166666667,65.7,4.85797534958,1,2003-07-08 01:00:00,10.4454662441
146,1-V,6.08333333333,66.15,4.93280142739,1,2003-07-08 02:00:00,10.8359065826
147,1-V,6.125,66.6,5.00841162673,1,2003-07-08 03:00:00,11.2397845221
148,1-V,6.16666666667,67.05,5.08480286749,1,2003-07-08 04:00:00,11.6574975139
149,1-V,6.20833333333,67.5,5.16197168769,1,2003-07-08 05:00:00,12.0894511977
150,1-V,6.25,67.95,5.23991423811,1,2003-07-08 06:00:00,12.5360593729
151,1-V,6.29166666667,68.4,5.31862627711,1,2003-07-08 07:00:00,12.9977439564
152,1-V,6.33333333333,68.85,5.39810316587,1,2003-07-08 08:00:00,13.4749349267
153,1-V,6.375,69.3,5.47833986385,1,2003-07-08 09:00:00,13.9680702526
154,1-V,6.41666666667,69.75,5.55933092468,1,2003-07-08 10:00:00,14.4775958076
155,1-V,6.45833333333,70.2,5.64107049236,1,2003-07-08 11:00:00,15.0039652674
156,1-V,6.5,70.65,5.72355229781,1,2003-07-08 12:00:00,15.5476399912
157,1-V,6.54166666667,71.1,5.8067696559,1,2003-07-08 13:00:00,16.1090888852
158,1-V,6.58333333333,71.55,5.89071546277,1,2003-07-08 14:00:00,16.6887882488
159,1-V,6.625,72.0,5.97538219362,1,2003-07-08 15:00:00,17.2872216014
160,1-V,6.66666666667,72.45,6.06076190099,1,2003-07-08 16:00:00,17.9048794905
161,1-V,6.70833333333,72.9,6.14684621334,1,2003-07-08 17:00:00,18.5422592796
162,1-V,6.75,73.35,6.23362633421,1,2003-07-08 18:00:00,19.1998649159
163,1-V,6.79166666667,73.8,6.32109304184,1,2003-07-08 19:00:00,19.8782066763
164,1-V,6.83333333333,74.25,6.40923668917,1,2003-07-08 20:00:00,20.5778008927
165,1-V,6.875,74.7,6.49804720447,1,2003-07-08 21:00:00,21.2991696541
166,1-V,6.91666666667,75.15,6.58751409235,1,2003-07-08 22:00:00,22.0428404873
167,1-V,6.95833333333,75.6,6.67762643538,1,2003-07-08 23:00:00,22.8093460129
168,1-V,7.0,76.4666666667,6.85295258124,1,2003-07-09 00:00:00,24.4781316089
169,1-V,7.04166666667,77.3333333333,7.03054510474,1,2003-07-09 01:00:00,26.2528012327
170,1-V,7.08333333333,78.2,7.2103130209,1,2003-07-09 02:00:00,28.1383026695
171,1-V,7.125,79.0666666667,7.39215981386,1,2003-07-09 03:00:00,30.1396292002
172,1-V,7.16666666667,79.9333333333,7.57598358246,1,2003-07-09 04:00:00,32.2617989662
173,1-V,7.20833333333,80.8,7.76167721373,1,2003-07-09 05:00:00,34.5098323157
174,1-V,7.25,81.6666666667,7.94912858409,1,2003-07-09 06:00:00,36.8887271587
175,1-V,7.29166666667,82.5333333333,8.13822078788,1,2003-07-09 07:00:00,39.4034323838
176,1-V,7.33333333333,83.4,8.32883239241,1,2003-07-09 08:00:00,42.0588194231
177,1-V,7.375,84.2666666667,8.52083771888,1,2003-07-09 09:00:00,44.8596520799
178,1-V,7.41666666667,85.1333333333,8.71410714777,1,2003-07-09 10:00:00,47.8105547722
179,1-V,7.45833333333,86.0,8.9085074474,1,2003-07-09 11:00:00,50.9159793759
180,1-V,7.5,86.8666666667,9.10390212409,1,2003-07-09 12:00:00,54.1801708902
181,1-V,7.54166666667,87.7333333333,9.30015179204,1,2003-07-09 13:00:00,57.6071321789
182,1-V,7.58333333333,88.6,9.4971145609,1,2003-07-09 14:00:00,61.2005880806
183,1-V,7.625,89.4666666667,9.69464643875,1,2003-07-09 15:00:00,64.9639492067
184,1-V,7.66666666667,90.3333333333,9.89260174827,1,2003-07-09 16:00:00,68.9002757815
185,1-V,7.70833333333,91.2,10.0908335534,1,2003-07-09 17:00:00,73.0122419006
186,1-V,7.75,92.0666666667,10.289194094,1,2003-07-09 18:00:00,77.3021006079
187,1-V,7.79166666667,92.9333333333,10.4875352254,1,2003-07-09 19:00:00,81.7716502064
188,1-V,7.83333333333,93.8,10.6857088613,1,2003-07-09 20:00:00,86.4222022309
189,1-V,7.875,94.6666666667,10.883567415,1,2003-07-09 21:00:00,91.2545515109
190,1-V,7.91666666667,95.5333333333,11.0809642383,1,2003-07-09 22:00:00,96.268948754
191,1-V,7.95833333333,96.4,11.2777540546,1,2003-07-09 23:00:00,101.465076064
192,1-V,8.0,97.2666666667,11.4737933827,1,2003-07-10 00:00:00,106.842025792
193,1-V,8.04166666667,98.1333333333,11.66894095,1,2003-07-10 01:00:00,112.398283097
194,1-V,8.08333333333,99.0,11.8630580913,1,2003-07-10 02:00:00,118.131712542
195,1-V,8.125,99.8666666667,12.0560091327,1,2003-07-10 03:00:00,124.039549034
196,1-V,8.16666666667,100.733333333,12.2476617555,1,2003-07-10 04:00:00,130.118393351
197,1-V,8.20833333333,101.6,12.4378873416,1,2003-07-10 05:00:00,136.364212436
198,1-V,8.25,102.466666667,12.6265612959,1,2003-07-10 06:00:00,142.772344614
199,1-V,8.29166666667,103.333333333,12.8135633455,1,2003-07-10 07:00:00,149.337509777
200,1-V,8.33333333333,104.2,12.9987778138,1,2003-07-10 08:00:00,156.053824555
201,1-V,8.375,105.066666667,13.1820938686,1,2003-07-10 09:00:00,162.914822391
202,1-V,8.41666666667,105.933333333,13.363405744,1,2003-07-10 10:00:00,169.913478404
203,1-V,8.45833333333,106.8,13.5426129337,1,2003-07-10 11:00:00,177.042238813
204,1-V,8.5,107.666666667,13.7196203577,1,2003-07-10 12:00:00,184.293054682
205,1-V,8.54166666667,108.533333333,13.8943385005,1,2003-07-10 13:00:00,191.657419635
206,1-V,8.58333333333,109.4,14.0666835212,1,2003-07-10 14:00:00,199.126411172
207,1-V,8.625,110.266666667,14.236577337,1,2003-07-10 15:00:00,206.690735161
208,1-V,8.66666666667,111.133333333,14.4039476785,1,2003-07-10 16:00:00,214.340773026
209,1-V,8.70833333333,112.0,14.5687281203,1,2003-07-10 17:00:00,222.066631129
210,1-V,8.75,112.866666667,14.7308580845,1,2003-07-10 18:00:00,229.858191836
211,1-V,8.79166666667,113.733333333,14.8902828211,1,2003-07-10 19:00:00,237.705165706
212,1-V,8.83333333333,114.6,15.0469533649,1,2003-07-10 20:00:00,245.597144282
213,1-V,8.875,115.466666667,15.2008264704,1,2003-07-10 21:00:00,253.523652927
214,1-V,8.91666666667,116.333333333,15.3518645262,1,2003-07-10 22:00:00,261.474203184
215,1-V,8.95833333333,117.2,15.5000354505,1,2003-07-10 23:00:00,269.438344167
216,1-V,9.0,118.066666667,15.6453125694,1,2003-07-11 00:00:00,277.405712483
217,1-V,9.04166666667,118.933333333,15.7876744786,1,2003-07-11 01:00:00,285.36608027
218,1-V,9.08333333333,119.8,15.9271048914,1,2003-07-11 02:00:00,293.30940093
219,1-V,9.125,120.666666667,16.0635924738,1,2003-07-11 03:00:00,301.225852213
220,1-V,9.16666666667,121.533333333,16.1971306683,1,2003-07-11 04:00:00,309.105876349
221,1-V,9.20833333333,122.4,16.3277175086,1,2003-07-11 05:00:00,316.940216955
222,1-V,9.25,123.266666667,16.4553554257,1,2003-07-11 06:00:00,324.71995254
223,1-V,9.29166666667,124.133333333,16.5800510481,2,2003-07-11 07:00:00,332.436526431
224,1-V,9.33333333333,125.0,16.7018149965,2,2003-07-11 08:00:00,340.081773032
225,1-V,9.375,125.866666667,16.8206616748,2,2003-07-11 09:00:00,347.647940372
226,1-V,9.41666666667,126.733333333,16.936609059,2,2003-07-11 10:00:00,355.127708918
227,1-V,9.45833333333,127.6,17.0496784849,2,2003-07-11 11:00:00,362.514206713
228,1-V,9.5,128.466666667,17.1598944352,2,2003-07-11 12:00:00,369.801020901
229,1-V,9.54166666667,129.333333333,17.2672843281,2,2003-07-11 13:00:00,376.98220577
230,1-V,9.58333333333,130.2,17.3718783081,2,2003-07-11 14:00:00,384.052287446
231,1-V,9.625,131.066666667,17.4737090393,2,2003-07-11 15:00:00,391.006265414
232,1-V,9.66666666667,131.933333333,17.5728115022,2,2003-07-11 16:00:00,397.839611067
233,1-V,9.70833333333,132.8,17.6692227954,2,2003-07-11 17:00:00,404.54826349
234,1-V,9.75,133.666666667,17.7629819419,2,2003-07-11 18:00:00,411.128622702
235,1-V,9.79166666667,134.533333333,17.8541297013,2,2003-07-11 19:00:00,417.577540597
236,1-V,9.83333333333,135.4,17.9427083877,2,2003-07-11 20:00:00,423.89230982
237,1-V,9.875,136.266666667,18.028761694,2,2003-07-11 21:00:00,430.07065082
238,1-V,9.91666666667,137.133333333,18.1123345237,2,2003-07-11 22:00:00,436.11069731
239,1-V,9.95833333333,138.0,18.1934728282,2,2003-07-11 23:00:00,442.010980392
240,1-V,10.0,138.866666667,18.2722234531,2,2003-07-12 00:00:00,447.770411534
241,1-V,10.0416666667,139.733333333,18.3486339904,2,2003-07-12 01:00:00,453.388264667
242,1-V,10.0833333333,140.6,18.4227526386,2,2003-07-12 02:00:00,458.864157557
243,1-V,10.125,141.466666667,18.4946280705,2,2003-07-12 03:00:00,464.198032684
244,1-V,10.1666666667,142.333333333,18.5643093082,2,2003-07-12 04:00:00,469.390137793
245,1-V,10.2083333333,143.2,18.6318456052,2,2003-07-12 05:00:00,474.441006278
246,1-V,10.25,144.066666667,18.697286336,2,2003-07-12 06:00:00,479.351437564
247,1-V,10.2916666667,144.933333333,18.7606808934,2,2003-07-12 07:00:00,484.122477613
248,1-V,10.3333333333,145.8,18.8220785917,2,2003-07-12 08:00:00,488.755399683
249,1-V,10.375,146.666666667,18.8815285779,2,2003-07-12 09:00:00,493.251685442
250,1-V,10.4166666667,147.533333333,18.9390797485,2,2003-07-12 10:00:00,497.613006534
251,1-V,10.4583333333,148.4,18.9947806736,2,2003-07-12 11:00:00,501.841206676
252,1-V,10.5,149.266666667,19.0486795267,2,2003-07-12 12:00:00,505.93828436
253,1-V,10.5416666667,150.133333333,19.1008240207,2,2003-07-12 13:00:00,509.906376199
254,1-V,10.5833333333,151.0,19.1512613496,2,2003-07-12 14:00:00,513.747740982
255,1-V,10.625,151.866666667,19.2000381356,2,2003-07-12 15:00:00,517.464744456
256,1-V,10.6666666667,152.733333333,19.2472003814,2,2003-07-12 16:00:00,521.059844869
257,1-V,10.7083333333,153.6,19.2927934282,2,2003-07-12 17:00:00,524.535579282
258,1-V,10.75,154.466666667,19.3368619168,2,2003-07-12 18:00:00,527.894550668
259,1-V,10.7916666667,155.333333333,19.3794497552,2,2003-07-12 19:00:00,531.139415789
260,1-V,10.8333333333,156.2,19.4206000887,2,2003-07-12 20:00:00,534.272873853
261,1-V,10.875,157.066666667,19.4603552753,2,2003-07-12 21:00:00,537.29765594
262,1-V,10.9166666667,157.933333333,19.4987568637,2,2003-07-12 22:00:00,540.216515178
263,1-V,10.9583333333,158.8,19.5358455756,2,2003-07-12 23:00:00,543.03221766
264,1-V,11.0,159.666666667,19.5716612911,2,2003-07-13 00:00:00,545.747534064
265,1-V,11.0416666667,160.533333333,19.6062430368,2,2003-07-13 01:00:00,548.365231972
266,1-V,11.0833333333,161.4,19.6396289772,2,2003-07-13 02:00:00,550.888068846
267,1-V,11.125,162.266666667,19.6718564085,2,2003-07-13 03:00:00,553.318785637
268,1-V,11.1666666667,163.133333333,19.7029617547,2,2003-07-13 04:00:00,555.660101006
269,1-V,11.2083333333,164.0,19.7329805664,2,2003-07-13 05:00:00,557.914706109
270,1-V,11.25,164.866666667,19.7619475208,2,2003-07-13 06:00:00,560.085259935
271,1-V,11.2916666667,165.733333333,19.7898964249,2,2003-07-13 07:00:00,562.174385159
272,1-V,11.3333333333,166.6,19.8168602189,2,2003-07-13 08:00:00,564.184664466
273,1-V,11.375,167.466666667,19.8428709825,2,2003-07-13 09:00:00,566.118637347
274,1-V,11.4166666667,168.333333333,19.8679599417,2,2003-07-13 10:00:00,567.978797302
275,1-V,11.4583333333,169.2,19.8921574773,2,2003-07-13 11:00:00,569.767589448
276,1-V,11.5,170.066666667,19.9154931348,2,2003-07-13 12:00:00,571.48740849
277,1-V,11.5416666667,170.933333333,19.9379956343,2,2003-07-13 13:00:00,573.140597033
278,1-V,11.5833333333,171.8,19.9596928829,2,2003-07-13 14:00:00,574.729444207
279,1-V,11.625,172.666666667,19.9806119864,2,2003-07-13 15:00:00,576.256184584
280,1-V,11.6666666667,173.533333333,20.0007792625,2,2003-07-13 16:00:00,577.722997355
281,1-V,11.7083333333,174.4,20.0202202545,2,2003-07-13 17:00:00,579.132005755
282,1-V,11.75,175.266666667,20.0389597456,2,2003-07-13 18:00:00,580.485276703
283,1-V,11.7916666667,176.133333333,20.0570217731,2,2003-07-13 19:00:00,581.784820653
284,1-V,11.8333333333,177.0,20.0744296439,2,2003-07-13 20:00:00,583.032591615
285,1-V,11.875,177.866666667,20.0912059495,2,2003-07-13 21:00:00,584.230487347
286,1-V,11.9166666667,178.733333333,20.1073725815,2,2003-07-13 22:00:00,585.380349691
287,1-V,11.9583333333,179.6,20.1229507474,2,2003-07-13 23:00:00,586.483965045
288,1-V,12.0,180.466666667,20.1379609864,2,2003-07-14 00:00:00,587.543064947
289,1-V,12.0416666667,181.333333333,20.1524231853,2,2003-07-14 01:00:00,588.559326761
290,1-V,12.0833333333,182.2,20.1663565945,2,2003-07-14 02:00:00,589.534374459
291,1-V,12.125,183.066666667,20.1797798438,3,2003-07-14 03:00:00,590.469779479
292,1-V,12.1666666667,183.933333333,20.1927109582,3,2003-07-14 04:00:00,591.367061649
293,1-V,12.2083333333,184.8,20.205167374,3,2003-07-14 05:00:00,592.227690171
294,1-V,12.25,185.666666667,20.2171659541,3,2003-07-14 06:00:00,593.053084658
295,1-V,12.2916666667,186.533333333,20.2287230039,3,2003-07-14 07:00:00,593.844616202
296,1-V,12.3333333333,187.4,20.2398542864,3,2003-07-14 08:00:00,594.603608486
297,1-V,12.375,188.266666667,20.2505750375,3,2003-07-14 09:00:00,595.331338914
298,1-V,12.4166666667,189.133333333,20.2608999807,3,2003-07-14 10:00:00,596.029039764
299,1-V,12.4583333333,190.0,20.2708433426,3,2003-07-14 11:00:00,596.697899356
300,1-V,12.5,190.866666667,20.2804188666,3,2003-07-14 12:00:00,597.339063226
301,1-V,12.5416666667,191.733333333,20.2896398275,3,2003-07-14 13:00:00,597.953635308
302,1-V,12.5833333333,192.6,20.2985190456,3,2003-07-14 14:00:00,598.542679112
303,1-V,12.625,193.466666667,20.3070689006,3,2003-07-14 15:00:00,599.107218904
304,1-V,12.6666666667,194.333333333,20.3153013443,3,2003-07-14 16:00:00,599.648240868
305,1-V,12.7083333333,195.2,20.3232279149,3,2003-07-14 17:00:00,600.166694275
306,1-V,12.75,196.066666667,20.3308597491,3,2003-07-14 18:00:00,600.663492624
307,1-V,12.7916666667,196.933333333,20.3382075947,3,2003-07-14 19:00:00,601.139514774
