0,CodeUC,Days,TTS,Length,Pheno_stage,Date,Surface_Fol
392,1-V,16.3333333333,216.85,20.4485871766,3,2003-07-18 08:00:00,606.989697822
393,1-V,16.375,217.3,20.4501282275,3,2003-07-18 09:00:00,607.091504249
394,1-V,16.4166666667,217.75,20.4516388797,3,2003-07-18 10:00:00,607.191206541
395,1-V,16.4583333333,218.2,20.4531197285,3,2003-07-18 11:00:00,607.288847683
396,1-V,16.5,218.65,20.4545713576,3,2003-07-18 12:00:00,607.384469804
397,1-V,16.5416666667,219.1,20.4559943396,3,2003-07-18 13:00:00,607.47811419
398,1-V,16.5833333333,219.55,20.4573892358,3,2003-07-18 14:00:00,607.569821305
399,1-V,16.625,220.0,20.458756597,3,2003-07-18 15:00:00,607.6596308
400,1-V,16.6666666667,220.45,20.4600969631,3,2003-07-18 16:00:00,607.747581534
401,1-V,16.7083333333,220.9,20.4614108636,3,2003-07-18 17:00:00,607.833711588
402,1-V,16.75,221.35,20.4626988176,3,2003-07-18 18:00:00,607.918058275
403,1-V,16.7916666667,221.8,20.4639613345,3,2003-07-18 19:00:00,608.000658164
404,1-V,16.8333333333,222.25,20.4651989136,3,2003-07-18 20:00:00,608.081547086
405,1-V,16.875,222.7,20.4664120444,3,2003-07-18 21:00:00,608.160760151
406,1-V,16.9166666667,223.15,20.4676012073,3,2003-07-18 22:00:00,608.238331764
407,1-V,16.9583333333,223.6,20.4687668729,3,2003-07-18 23:00:00,608.314295635
408,1-V,17.0,224.05,20.4699095029,3,2003-07-19 00:00:00,608.388684796
409,1-V,17.0416666667,224.5,20.4710295502,3,2003-07-19 01:00:00,608.461531611
410,1-V,17.0833333333,224.95,20.4721274586,3,2003-07-19 02:00:00,608.532867791
411,1-V,17.125,225.4,20.4732036634,3,2003-07-19 03:00:00,608.602724407
412,1-V,17.1666666667,225.85,20.4742585913,3,2003-07-19 04:00:00,608.671131899
413,1-V,17.2083333333,226.3,20.4752926611,3,2003-07-19 05:00:00,608.738120094
414,1-V,17.25,226.75,20.4763062829,3,2003-07-19 06:00:00,608.803718213
415,1-V,17.2916666667,227.2,20.4772998591,3,2003-07-19 07:00:00,608.867954885
416,1-V,17.3333333333,227.65,20.4782737844,3,2003-07-19 08:00:00,608.930858158
417,1-V,17.375,228.1,20.4792284455,3,2003-07-19 09:00:00,608.992455512
418,1-V,17.4166666667,228.55,20.4801642217,3,2003-07-19 10:00:00,609.052773868
419,1-V,17.4583333333,229.0,20.481081485,3,2003-07-19 11:00:00,609.111839601
420,1-V,17.5,229.45,20.4819805999,3,2003-07-19 12:00:00,609.169678547
421,1-V,17.5416666667,229.9,20.482861924,3,2003-07-19 13:00:00,609.226316021
422,1-V,17.5833333333,230.35,20.4837258079,3,2003-07-19 14:00:00,609.281776817
423,1-V,17.625,230.8,20.4845725951,3,2003-07-19 15:00:00,609.33608523
424,1-V,17.6666666667,231.25,20.4854026228,3,2003-07-19 16:00:00,609.389265054
425,1-V,17.7083333333,231.7,20.4862162212,3,2003-07-19 17:00:00,609.441339602
426,1-V,17.75,232.15,20.4870137143,3,2003-07-19 18:00:00,609.492331709
427,1-V,17.7916666667,232.6,20.4877954197,3,2003-07-19 19:00:00,609.542263746
428,1-V,17.8333333333,233.05,20.4885616488,3,2003-07-19 20:00:00,609.591157626
429,1-V,17.875,233.5,20.4893127068,3,2003-07-19 21:00:00,609.639034812
430,1-V,17.9166666667,233.95,20.490048893,3,2003-07-19 22:00:00,609.685916333
431,1-V,17.9583333333,234.4,20.4907705009,3,2003-07-19 23:00:00,609.731822783
432,1-V,18.0,234.85,20.4914778182,3,2003-07-20 00:00:00,609.776774339
433,1-V,18.0416666667,235.3,20.4921711269,3,2003-07-20 01:00:00,609.820790761
434,1-V,18.0833333333,235.75,20.4928507035,3,2003-07-20 02:00:00,609.863891406
435,1-V,18.125,236.2,20.4935168191,3,2003-07-20 03:00:00,609.906095235
436,1-V,18.1666666667,236.65,20.4941697396,3,2003-07-20 04:00:00,609.947420819
437,1-V,18.2083333333,237.1,20.4948097255,3,2003-07-20 05:00:00,609.98788635
438,1-V,18.25,237.55,20.4954370322,3,2003-07-20 06:00:00,610.027509644
439,1-V,18.2916666667,238.0,20.4960519102,3,2003-07-20 07:00:00,610.066308154
440,1-V,18.3333333333,238.45,20.4966546049,3,2003-07-20 08:00:00,610.104298972
441,1-V,18.375,238.9,20.4972453572,3,2003-07-20 09:00:00,610.141498842
442,1-V,18.4166666667,239.35,20.497824403,3,2003-07-20 10:00:00,610.177924161
443,1-V,18.4583333333,239.8,20.4983919736,3,2003-07-20 11:00:00,610.213590991
444,1-V,18.5,240.25,20.4989482958,3,2003-07-20 12:00:00,610.248515063
445,1-V,18.5416666667,240.7,20.4994935919,3,2003-07-20 13:00:00,610.282711783
446,1-V,18.5833333333,241.15,20.50002808,3,2003-07-20 14:00:00,610.316196243
447,1-V,18.625,241.6,20.5005519736,3,2003-07-20 15:00:00,610.348983221
448,1-V,18.6666666667,242.05,20.5010654823,3,2003-07-20 16:00:00,610.381087193
449,1-V,18.7083333333,242.5,20.5015688113,3,2003-07-20 17:00:00,610.412522336
450,1-V,18.75,242.95,20.5020621621,3,2003-07-20 18:00:00,610.443302535
451,1-V,18.7916666667,243.4,20.5025457319,3,2003-07-20 19:00:00,610.473441388
452,1-V,18.8333333333,243.85,20.5030197143,3,2003-07-20 20:00:00,610.502952214
453,1-V,18.875,244.3,20.5034842989,3,2003-07-20 21:00:00,610.531848057
454,1-V,18.9166666667,244.75,20.5039396715,3,2003-07-20 22:00:00,610.56014169
455,1-V,18.9583333333,245.2,20.5043860145,3,2003-07-20 23:00:00,610.587845626
456,1-V,19.0,245.65,20.5048235065,3,2003-07-21 00:00:00,610.614972116
457,1-V,19.0416666667,246.1,20.5052523227,3,2003-07-21 01:00:00,610.64153316
458,1-V,19.0833333333,246.55,20.5056726348,3,2003-07-21 02:00:00,610.66754051
459,1-V,19.125,247.0,20.506084611,3,2003-07-21 03:00:00,610.693005676
460,1-V,19.1666666667,247.45,20.5064884165,3,2003-07-21 04:00:00,610.717939927
461,1-V,19.2083333333,247.9,20.5068842128,3,2003-07-21 05:00:00,610.742354303
462,1-V,19.25,248.35,20.5072721586,3,2003-07-21 06:00:00,610.766259614
463,1-V,19.2916666667,248.8,20.5076524093,3,2003-07-21 07:00:00,610.789666446
464,1-V,19.3333333333,249.25,20.5080251173,3,2003-07-21 08:00:00,610.812585166
465,1-V,19.375,249.7,20.5083904319,3,2003-07-21 09:00:00,610.835025928
466,1-V,19.4166666667,250.15,20.5087484995,3,2003-07-21 10:00:00,610.856998674
467,1-V,19.4583333333,250.6,20.5090994636,3,2003-07-21 11:00:00,610.878513142
468,1-V,19.5,251.05,20.5094434649,3,2003-07-21 12:00:00,610.899578867
469,1-V,19.5416666667,251.5,20.5097806414,3,2003-07-21 13:00:00,610.920205187
470,1-V,19.5833333333,251.95,20.5101111281,3,2003-07-21 14:00:00,610.940401247
471,1-V,19.625,252.4,20.5104350577,3,2003-07-21 15:00:00,610.960176002
472,1-V,19.6666666667,252.85,20.5107525601,3,2003-07-21 16:00:00,610.979538221
473,1-V,19.7083333333,253.3,20.5110637624,3,2003-07-21 17:00:00,610.998496494
474,1-V,19.75,253.75,20.5113687897,3,2003-07-21 18:00:00,611.017059228
475,1-V,19.7916666667,254.2,20.5116677642,3,2003-07-21 19:00:00,611.035234661
476,1-V,19.8333333333,254.65,20.5119608058,3,2003-07-21 20:00:00,611.053030858
477,1-V,19.875,255.1,20.5122480322,3,2003-07-21 21:00:00,611.070455714
478,1-V,19.9166666667,255.55,20.5125295586,3,2003-07-21 22:00:00,611.087516965
479,1-V,19.9583333333,256.0,20.5128054979,3,2003-07-21 23:00:00,611.104222183
480,1-V,20.0,256.45,20.5130759609,3,2003-07-22 00:00:00,611.120578785
481,1-V,20.0416666667,256.9,20.5133410561,3,2003-07-22 01:00:00,611.136594033
482,1-V,20.0833333333,257.35,20.5136008899,3,2003-07-22 02:00:00,611.152275039
483,1-V,20.125,257.8,20.5138555666,3,2003-07-22 03:00:00,611.167628766
484,1-V,20.1666666667,258.25,20.5141051885,3,2003-07-22 04:00:00,611.182662034
485,1-V,20.2083333333,258.7,20.5143498557,3,2003-07-22 05:00:00,611.19738152
486,1-V,20.25,259.15,20.5145896665,3,2003-07-22 06:00:00,611.211793763
487,1-V,20.2916666667,259.6,20.5148247172,3,2003-07-22 07:00:00,611.225905167
488,1-V,20.3333333333,260.05,20.5150551021,3,2003-07-22 08:00:00,611.239722001
489,1-V,20.375,260.5,20.5152809137,3,2003-07-22 09:00:00,611.253250406
490,1-V,20.4166666667,260.95,20.5155022428,3,2003-07-22 10:00:00,611.266496394
491,1-V,20.4583333333,261.4,20.5157191783,3,2003-07-22 11:00:00,611.279465852
492,1-V,20.5,261.85,20.5159318072,3,2003-07-22 12:00:00,611.292164545
493,1-V,20.5416666667,262.3,20.516140215,3,2003-07-22 13:00:00,611.304598119
494,1-V,20.5833333333,262.75,20.5163444853,3,2003-07-22 14:00:00,611.3167721
495,1-V,20.625,263.2,20.5165447003,3,2003-07-22 15:00:00,611.328691903
496,1-V,20.6666666667,263.65,20.5167409404,3,2003-07-22 16:00:00,611.340362826
497,1-V,20.7083333333,264.1,20.5169332843,3,2003-07-22 17:00:00,611.351790061
498,1-V,20.75,264.55,20.5171218095,3,2003-07-22 18:00:00,611.362978688
499,1-V,20.7916666667,265.0,20.5173065916,3,2003-07-22 19:00:00,611.373933685
500,1-V,20.8333333333,265.45,20.5174877049,3,2003-07-22 20:00:00,611.384659925
501,1-V,20.875,265.9,20.5176652222,3,2003-07-22 21:00:00,611.395162178
502,1-V,20.9166666667,266.35,20.5178392148,3,2003-07-22 22:00:00,611.405445117
503,1-V,20.9583333333,266.8,20.5180097527,3,2003-07-22 23:00:00,611.415513317
504,1-V,21.0,267.25,20.5181769043,3,2003-07-23 00:00:00,611.425371258
505,1-V,21.0416666667,267.7,20.5183407369,3,2003-07-23 01:00:00,611.435023325
506,1-V,21.0833333333,268.15,20.5185013164,3,2003-07-23 02:00:00,611.444473814
507,1-V,21.125,268.6,20.5186587071,3,2003-07-23 03:00:00,611.453726931
508,1-V,21.1666666667,269.05,20.5188129726,3,2003-07-23 04:00:00,611.462786794
509,1-V,21.2083333333,269.5,20.5189641746,3,2003-07-23 05:00:00,611.471657435
510,1-V,21.25,269.95,20.5191123742,3,2003-07-23 06:00:00,611.480342802
511,1-V,21.2916666667,270.4,20.5192576307,3,2003-07-23 07:00:00,611.488846763
512,1-V,21.3333333333,270.85,20.5194000027,3,2003-07-23 08:00:00,611.497173102
513,1-V,21.375,271.3,20.5195395473,3,2003-07-23 09:00:00,611.505325526
514,1-V,21.4166666667,271.75,20.5196763207,3,2003-07-23 10:00:00,611.513307665
515,1-V,21.4583333333,272.2,20.5198103779,3,2003-07-23 11:00:00,611.521123072
516,1-V,21.5,272.65,20.5199417728,3,2003-07-23 12:00:00,611.528775229
517,1-V,21.5416666667,273.1,20.5200705582,3,2003-07-23 13:00:00,611.536267541
518,1-V,21.5833333333,273.55,20.5201967859,3,2003-07-23 14:00:00,611.543603346
519,1-V,21.625,274.0,20.5203205067,3,2003-07-23 15:00:00,611.55078591
520,1-V,21.6666666667,274.45,20.5204417703,3,2003-07-23 16:00:00,611.557818433
521,1-V,21.7083333333,274.9,20.5205606255,3,2003-07-23 17:00:00,611.564704046
522,1-V,21.75,275.35,20.5206771202,3,2003-07-23 18:00:00,611.571445815
523,1-V,21.7916666667,275.8,20.5207913011,3,2003-07-23 19:00:00,611.578046745
524,1-V,21.8333333333,276.25,20.5209032143,3,2003-07-23 20:00:00,611.584509775
525,1-V,21.875,276.7,20.5210129046,3,2003-07-23 21:00:00,611.590837785
526,1-V,21.9166666667,277.15,20.5211204163,3,2003-07-23 22:00:00,611.597033592
527,1-V,21.9583333333,277.6,20.5212257926,3,2003-07-23 23:00:00,611.603099958
528,1-V,22.0,278.05,20.5213290759,3,2003-07-24 00:00:00,611.609039586
529,1-V,22.0416666667,278.5,20.5214303077,3,2003-07-24 01:00:00,611.61485512
530,1-V,22.0833333333,278.95,20.5215295288,3,2003-07-24 02:00:00,611.620549154
531,1-V,22.125,279.4,20.5216267791,3,2003-07-24 03:00:00,611.626124223
532,1-V,22.1666666667,279.85,20.5217220977,3,2003-07-24 04:00:00,611.631582811
533,1-V,22.2083333333,280.3,20.521815523,3,2003-07-24 05:00:00,611.636927352
534,1-V,22.25,280.75,20.5219070925,3,2003-07-24 06:00:00,611.642160226
535,1-V,22.2916666667,281.2,20.5219968431,3,2003-07-24 07:00:00,611.647283767
536,1-V,22.3333333333,281.65,20.5220848109,3,2003-07-24 08:00:00,611.652300256
537,1-V,22.375,282.1,20.5221710314,3,2003-07-24 09:00:00,611.657211929
538,1-V,22.4166666667,282.55,20.5222555392,3,2003-07-24 10:00:00,611.662020976
539,1-V,22.4583333333,283.0,20.5223383682,3,2003-07-24 11:00:00,611.666729541
540,1-V,22.5,283.45,20.522419552,3,2003-07-24 12:00:00,611.67133972
541,1-V,22.5416666667,283.9,20.522499123,3,2003-07-24 13:00:00,611.675853571
542,1-V,22.5833333333,284.35,20.5225771134,3,2003-07-24 14:00:00,611.680273103
543,1-V,22.625,284.8,20.5226535545,3,2003-07-24 15:00:00,611.684600288
544,1-V,22.6666666667,285.25,20.5227284772,3,2003-07-24 16:00:00,611.688837054
545,1-V,22.7083333333,285.7,20.5228019114,3,2003-07-24 17:00:00,611.69298529
546,1-V,22.75,286.15,20.5228738869,3,2003-07-24 18:00:00,611.697046845
547,1-V,22.7916666667,286.6,20.5229444326,3,2003-07-24 19:00:00,611.70102353
548,1-V,22.8333333333,287.05,20.5230135768,3,2003-07-24 20:00:00,611.704917117
549,1-V,22.875,287.5,20.5230813474,3,2003-07-24 21:00:00,611.708729342
550,1-V,22.9166666667,287.95,20.5231477717,3,2003-07-24 22:00:00,611.712461905
551,1-V,22.9583333333,288.4,20.5232128765,3,2003-07-24 23:00:00,611.71611647
552,1-V,23.0,288.85,20.5232766878,3,2003-07-25 00:00:00,611.719694667
553,1-V,23.0416666667,289.3,20.5233392315,3,2003-07-25 01:00:00,611.72319809
554,1-V,23.0833333333,289.75,20.5234005327,3,2003-07-25 02:00:00,611.726628302
555,1-V,23.125,290.2,20.523460616,3,2003-07-25 03:00:00,611.729986832
556,1-V,23.1666666667,290.65,20.5235195056,3,2003-07-25 04:00:00,611.733275178
557,1-V,23.2083333333,291.1,20.5235772254,3,2003-07-25 05:00:00,611.736494806
558,1-V,23.25,291.55,20.5236337984,3,2003-07-25 06:00:00,611.739647152
559,1-V,23.2916666667,292.0,20.5236892475,3,2003-07-25 07:00:00,611.74273362
560,1-V,23.3333333333,292.45,20.523743595,3,2003-07-25 08:00:00,611.745755589
561,1-V,23.375,292.9,20.5237968627,3,2003-07-25 09:00:00,611.748714404
562,1-V,23.4166666667,293.35,20.5238490722,3,2003-07-25 10:00:00,611.751611387
563,1-V,23.4583333333,293.8,20.5239002444,3,2003-07-25 11:00:00,611.754447827
564,1-V,23.5,294.25,20.5239504,3,2003-07-25 12:00:00,611.757224992
565,1-V,23.5416666667,294.7,20.5239995591,3,2003-07-25 13:00:00,611.759944118
566,1-V,23.5833333333,295.15,20.5240477415,3,2003-07-25 14:00:00,611.762606418
567,1-V,23.625,295.6,20.5240949667,3,2003-07-25 15:00:00,611.765213081
568,1-V,23.6666666667,296.05,20.5241412536,3,2003-07-25 16:00:00,611.767765268
569,1-V,23.7083333333,296.5,20.5241866208,3,2003-07-25 17:00:00,611.770264118
570,1-V,23.75,296.95,20.5242310867,3,2003-07-25 18:00:00,611.772710744
571,1-V,23.7916666667,297.4,20.5242746692,3,2003-07-25 19:00:00,611.775106239
572,1-V,23.8333333333,297.85,20.5243173858,3,2003-07-25 20:00:00,611.777451671
573,1-V,23.875,298.3,20.5243592536,3,2003-07-25 21:00:00,611.779748086
574,1-V,23.9166666667,298.75,20.5244002897,3,2003-07-25 22:00:00,611.781996508
575,1-V,23.9583333333,299.2,20.5244405104,3,2003-07-25 23:00:00,611.784197939
576,1-V,24.0,299.65,20.5244799319,3,2003-07-26 00:00:00,611.786353363
577,1-V,24.0416666667,300.1,20.5245185703,3,2003-07-26 01:00:00,611.788463739
578,1-V,24.0833333333,300.55,20.5245564409,3,2003-07-26 02:00:00,611.79053001
579,1-V,24.125,301.0,20.5245935591,3,2003-07-26 03:00:00,611.792553097
580,1-V,24.1666666667,301.45,20.5246299398,3,2003-07-26 04:00:00,611.794533903
581,1-V,24.2083333333,301.9,20.5246655977,3,2003-07-26 05:00:00,611.796473311
582,1-V,24.25,302.35,20.5247005471,3,2003-07-26 06:00:00,611.798372186
583,1-V,24.2916666667,302.8,20.5247348021,3,2003-07-26 07:00:00,611.800231375
584,1-V,24.3333333333,303.25,20.5247683765,3,2003-07-26 08:00:00,611.802051708
585,1-V,24.375,303.7,20.5248012838,3,2003-07-26 09:00:00,611.803833997
586,1-V,24.4166666667,304.15,20.5248335372,3,2003-07-26 10:00:00,611.805579035
587,1-V,24.4583333333,304.6,20.5248651498,3,2003-07-26 11:00:00,611.807287603
588,1-V,24.5,305.05,20.5248961343,3,2003-07-26 12:00:00,611.808960462
589,1-V,24.5416666667,305.5,20.5249265031,3,2003-07-26 13:00:00,611.810598359
590,1-V,24.5833333333,305.95,20.5249562685,3,2003-07-26 14:00:00,611.812202023
591,1-V,24.625,306.4,20.5249854425,3,2003-07-26 15:00:00,611.813772171
592,1-V,24.6666666667,306.85,20.5250140369,3,2003-07-26 16:00:00,611.815309503
593,1-V,24.7083333333,307.3,20.525042063,3,2003-07-26 17:00:00,611.816814704
594,1-V,24.75,307.75,20.5250695324,3,2003-07-26 18:00:00,611.818288447
595,1-V,24.7916666667,308.2,20.5250964559,3,2003-07-26 19:00:00,611.819731388
596,1-V,24.8333333333,308.65,20.5251228444,3,2003-07-26 20:00:00,611.821144171
597,1-V,24.875,309.1,20.5251487086,3,2003-07-26 21:00:00,611.822527427
598,1-V,24.9166666667,309.55,20.5251740589,3,2003-07-26 22:00:00,611.823881773
599,1-V,24.9583333333,310.0,20.5251989055,3,2003-07-26 23:00:00,611.825207812
600,1-V,25.0,310.45,20.5252232584,3,2003-07-27 00:00:00,611.826506137
601,1-V,25.0416666667,310.9,20.5252471274,3,2003-07-27 01:00:00,611.827777326
602,1-V,25.0833333333,311.35,20.5252705221,3,2003-07-27 02:00:00,611.829021948
603,1-V,25.125,311.8,20.525293452,3,2003-07-27 03:00:00,611.830240556
604,1-V,25.1666666667,312.25,20.5253159262,3,2003-07-27 04:00:00,611.831433695
605,1-V,25.2083333333,312.7,20.5253379539,3,2003-07-27 05:00:00,611.832601897
606,1-V,25.25,313.15,20.5253595439,3,2003-07-27 06:00:00,611.833745683
607,1-V,25.2916666667,313.6,20.5253807049,3,2003-07-27 07:00:00,611.834865563
608,1-V,25.3333333333,314.05,20.5254014454,3,2003-07-27 08:00:00,611.835962038
609,1-V,25.375,314.5,20.5254217738,3,2003-07-27 09:00:00,611.837035596
610,1-V,25.4166666667,314.95,20.5254416983,3,2003-07-27 10:00:00,611.838086715
611,1-V,25.4583333333,315.4,20.5254612268,3,2003-07-27 11:00:00,611.839115866
612,1-V,25.5,315.85,20.5254803674,3,2003-07-27 12:00:00,611.840123508
613,1-V,25.5416666667,316.3,20.5254991275,3,2003-07-27 13:00:00,611.841110089
614,1-V,25.5833333333,316.75,20.525517515,3,2003-07-27 14:00:00,611.84207605
615,1-V,25.625,317.2,20.525535537,3,2003-07-27 15:00:00,611.843021822
616,1-V,25.6666666667,317.65,20.525553201,3,2003-07-27 16:00:00,611.843947827
617,1-V,25.7083333333,318.1,20.5255705139,3,2003-07-27 17:00:00,611.844854478
618,1-V,25.75,318.55,20.5255874828,3,2003-07-27 18:00:00,611.84574218
619,1-V,25.7916666667,319.0,20.5256041146,3,2003-07-27 19:00:00,611.846611328
620,1-V,25.8333333333,319.45,20.5256204159,3,2003-07-27 20:00:00,611.847462311
621,1-V,25.875,319.9,20.5256363932,3,2003-07-27 21:00:00,611.848295507
622,1-V,25.9166666667,320.35,20.5256520531,3,2003-07-27 22:00:00,611.84911129
623,1-V,25.9583333333,320.8,20.5256674018,3,2003-07-27 23:00:00,611.849910022
624,1-V,26.0,321.25,20.5256824455,3,2003-07-28 00:00:00,611.85069206
625,1-V,26.0416666667,321.7,20.5256971902,3,2003-07-28 01:00:00,611.851457754
626,1-V,26.0833333333,322.15,20.525711642,3,2003-07-28 02:00:00,611.852207444
627,1-V,26.125,322.6,20.5257258066,3,2003-07-28 03:00:00,611.852941465
628,1-V,26.1666666667,323.05,20.5257396898,3,2003-07-28 04:00:00,611.853660144
629,1-V,26.2083333333,323.5,20.5257532971,3,2003-07-28 05:00:00,611.854363803
630,1-V,26.25,323.95,20.5257666339,3,2003-07-28 06:00:00,611.855052756
631,1-V,26.2916666667,324.4,20.5257797058,3,2003-07-28 07:00:00,611.855727309
632,1-V,26.3333333333,324.85,20.5257925179,3,2003-07-28 08:00:00,611.856387763
633,1-V,26.375,325.3,20.5258050755,3,2003-07-28 09:00:00,611.857034414
634,1-V,26.4166666667,325.75,20.5258173835,3,2003-07-28 10:00:00,611.857667549
635,1-V,26.4583333333,326.2,20.5258294469,3,2003-07-28 11:00:00,611.858287452
636,1-V,26.5,326.65,20.5258412706,3,2003-07-28 12:00:00,611.858894398
637,1-V,26.5416666667,327.1,20.5258528594,3,2003-07-28 13:00:00,611.859488659
638,1-V,26.5833333333,327.55,20.5258642178,3,2003-07-28 14:00:00,611.8600705
639,1-V,26.625,328.0,20.5258753506,3,2003-07-28 15:00:00,611.86064018
640,1-V,26.6666666667,328.45,20.5258862622,3,2003-07-28 16:00:00,611.861197954
641,1-V,26.7083333333,328.9,20.5258969569,3,2003-07-28 17:00:00,611.861744069
642,1-V,26.75,329.35,20.5259074391,3,2003-07-28 18:00:00,611.862278771
643,1-V,26.7916666667,329.8,20.525917713,3,2003-07-28 19:00:00,611.862802298
644,1-V,26.8333333333,330.25,20.5259277828,3,2003-07-28 20:00:00,611.863314883
645,1-V,26.875,330.7,20.5259376524,3,2003-07-28 21:00:00,611.863816754
646,1-V,26.9166666667,331.15,20.525947326,3,2003-07-28 22:00:00,611.864308137
647,1-V,26.9583333333,331.6,20.5259568073,3,2003-07-28 23:00:00,611.864789249
648,1-V,27.0,332.05,20.5259661002,3,2003-07-29 00:00:00,611.865260306
649,1-V,27.0416666667,332.5,20.5259752084,3,2003-07-29 01:00:00,611.865721518
650,1-V,27.0833333333,332.95,20.5259841357,3,2003-07-29 02:00:00,611.86617309
651,1-V,27.125,333.4,20.5259928855,3,2003-07-29 03:00:00,611.866615225
652,1-V,27.1666666667,333.85,20.5260014615,3,2003-07-29 04:00:00,611.867048119
653,1-V,27.2083333333,334.3,20.5260098671,3,2003-07-29 05:00:00,611.867471965
654,1-V,27.25,334.75,20.5260181056,3,2003-07-29 06:00:00,611.867886953
655,1-V,27.2916666667,335.2,20.5260261804,3,2003-07-29 07:00:00,611.868293268
656,1-V,27.3333333333,335.65,20.5260340948,3,2003-07-29 08:00:00,611.868691091
657,1-V,27.375,336.1,20.5260418519,3,2003-07-29 09:00:00,611.869080599
658,1-V,27.4166666667,336.55,20.5260494548,3,2003-07-29 10:00:00,611.869461967
659,1-V,27.4583333333,337.0,20.5260569067,3,2003-07-29 11:00:00,611.869835364
660,1-V,27.5,337.45,20.5260642105,3,2003-07-29 12:00:00,611.870200957
661,1-V,27.5416666667,337.9,20.5260713691,3,2003-07-29 13:00:00,611.870558909
662,1-V,27.5833333333,338.35,20.5260783855,3,2003-07-29 14:00:00,611.87090938
663,1-V,27.625,338.8,20.5260852625,3,2003-07-29 15:00:00,611.871252526
664,1-V,27.6666666667,339.25,20.5260920028,3,2003-07-29 16:00:00,611.871588501
665,1-V,27.7083333333,339.7,20.5260986092,3,2003-07-29 17:00:00,611.871917454
666,1-V,27.75,340.15,20.5261050843,3,2003-07-29 18:00:00,611.872239531
667,1-V,27.7916666667,340.6,20.5261114307,3,2003-07-29 19:00:00,611.872554878
668,1-V,27.8333333333,341.05,20.526117651,3,2003-07-29 20:00:00,611.872863634
669,1-V,27.875,341.5,20.5261237477,3,2003-07-29 21:00:00,611.873165937
670,1-V,27.9166666667,341.95,20.5261297233,3,2003-07-29 22:00:00,611.873461921
671,1-V,27.9583333333,342.4,20.5261355801,3,2003-07-29 23:00:00,611.87375172
672,1-V,28.0,342.85,20.5261413205,3,2003-07-30 00:00:00,611.874035463
673,1-V,28.0416666667,343.3,20.5261469468,3,2003-07-30 01:00:00,611.874313275
674,1-V,28.0833333333,343.75,20.5261524614,3,2003-07-30 02:00:00,611.874585281
675,1-V,28.125,344.2,20.5261578663,3,2003-07-30 03:00:00,611.874851602
676,1-V,28.1666666667,344.65,20.5261631639,3,2003-07-30 04:00:00,611.875112357
677,1-V,28.2083333333,345.1,20.5261683562,3,2003-07-30 05:00:00,611.875367663
678,1-V,28.25,345.55,20.5261734453,3,2003-07-30 06:00:00,611.875617633
679,1-V,28.2916666667,346.0,20.5261784332,3,2003-07-30 07:00:00,611.875862379
680,1-V,28.3333333333,346.45,20.5261833221,3,2003-07-30 08:00:00,611.876102009
681,1-V,28.375,346.9,20.5261881138,3,2003-07-30 09:00:00,611.876336632
682,1-V,28.4166666667,347.35,20.5261928103,3,2003-07-30 10:00:00,611.876566351
683,1-V,28.4583333333,347.8,20.5261974134,3,2003-07-30 11:00:00,611.876791269
684,1-V,28.5,348.25,20.5262019251,3,2003-07-30 12:00:00,611.877011487
685,1-V,28.5416666667,348.7,20.5262063471,3,2003-07-30 13:00:00,611.877227102
686,1-V,28.5833333333,349.15,20.5262106813,3,2003-07-30 14:00:00,611.877438211
687,1-V,28.625,349.6,20.5262149293,3,2003-07-30 15:00:00,611.877644908
688,1-V,28.6666666667,350.05,20.5262190929,3,2003-07-30 16:00:00,611.877847285
689,1-V,28.7083333333,350.5,20.5262231738,3,2003-07-30 17:00:00,611.878045433
690,1-V,28.75,350.95,20.5262271736,3,2003-07-30 18:00:00,611.87823944
691,1-V,28.7916666667,351.4,20.5262310939,3,2003-07-30 19:00:00,611.878429392
692,1-V,28.8333333333,351.85,20.5262349363,3,2003-07-30 20:00:00,611.878615375
693,1-V,28.875,352.3,20.5262387023,3,2003-07-30 21:00:00,611.87879747
694,1-V,28.9166666667,352.75,20.5262423935,3,2003-07-30 22:00:00,611.87897576
695,1-V,28.9583333333,353.2,20.5262460113,3,2003-07-30 23:00:00,611.879150324
696,1-V,29.0,353.65,20.5262495573,3,2003-07-31 00:00:00,611.87932124
697,1-V,29.0416666667,354.1,20.5262530328,3,2003-07-31 01:00:00,611.879488584
698,1-V,29.0833333333,354.55,20.5262564392,3,2003-07-31 02:00:00,611.87965243
699,1-V,29.125,355.0,20.5262597779,3,2003-07-31 03:00:00,611.879812853
700,1-V,29.1666666667,355.45,20.5262630503,3,2003-07-31 04:00:00,611.879969923
701,1-V,29.2083333333,355.9,20.5262662577,3,2003-07-31 05:00:00,611.88012371
702,1-V,29.25,356.35,20.5262694013,3,2003-07-31 06:00:00,611.880274283
703,1-V,29.2916666667,356.8,20.5262724824,3,2003-07-31 07:00:00,611.88042171
704,1-V,29.3333333333,357.25,20.5262755024,3,2003-07-31 08:00:00,611.880566055
705,1-V,29.375,357.7,20.5262784623,3,2003-07-31 09:00:00,611.880707384
706,1-V,29.4166666667,358.15,20.5262813634,3,2003-07-31 10:00:00,611.88084576
707,1-V,29.4583333333,358.6,20.5262842068,3,2003-07-31 11:00:00,611.880981243
708,1-V,29.5,359.05,20.5262869937,3,2003-07-31 12:00:00,611.881113896
