"1","2","3","4","5","6","7","8","9","10","11","13","14"
0.110694183864982,0.148217636022546,0.208255159474633,0.071294559099442,0.00562851782363816,0.0318949343339445,0.00187617260789497,0.039399624765445,0.178236397748554,0.140712945591024,0.0112570356472493,0.0393996247654937,0.0131332082551527
