"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","18"
0.049303322615265,0.352625937835002,0.0557341907824262,0.0310825294748138,0.0117899249732138,0.0514469453376633,0.0182207931404369,0.0257234726687579,0.0235798499464174,0.0246516613075622,0.0321543408359936,0.00321543408350733,0.0996784565917159,0.0986066452303092,0.0718113612004543,0.0396570203644203,0.0107181136120408
